h,Open,High,Low,Close,Volume,Adj Close
29/10/2002,76.559998,77.050003,74.199997,76.739998,11455200,58.938277
28/10/2002,75.150002,77.5,74.559998,76.559998,12544900,58.800032
25/10/2002,72.5,74.620003,72.160004,74.559998,7514200,57.263981
24/10/2002,75.5,75.550003,71.75,72.099998,10524000,55.374639
23/10/2002,74.400002,74.970001,72.459999,74.599998,12441900,57.294702
22/10/2002,74.5,75.68,73.620003,74.489998,10371500,57.210219
21/10/2002,73.650002,75.900002,72.940002,75.550003,10875700,58.02433
18/10/2002,71.730003,74.25,70.260002,74.25,12482900,57.025895
17/10/2002,72.800003,73,71.230003,72.199997,21344600,55.45144
16/10/2002,66.599998,67,64.239998,64.900002,15900200,49.844857
15/10/2002,67.75,68.480003,66.580002,68.480003,14600200,52.59439
14/10/2002,61.540001,63.799999,61.540001,63.419998,7925300,48.708177
11/10/2002,62,63.919998,61.5,63.919998,17853800,49.09219
10/10/2002,54.650002,58.48,54.009998,57.580002,12670600,44.222911
09/10/2002,56.049999,56.700001,54.810001,55.07,12156000,42.295165
08/10/2002,57.779999,58.09,54.799999,57.049999,14744500,43.815855
07/10/2002,56.599998,58.5,56.599998,56.860001,9641600,43.669931
04/10/2002,59.5,59.509998,55.77,56.599998,14551900,43.470243
03/10/2002,60.299999,61.16,58.950001,60,11001100,46.081531
02/10/2002,61.18,62,58.349998,59.630001,10653300,45.797362
01/10/2002,59.200001,61.98,58.990002,61.169998,11642800,46.980119
30/09/2002,59.549999,59.889999,57.990002,58.310001,13020100,44.783569
27/09/2002,61.43,63.490002,60.310001,60.360001,8793100,46.358021
26/09/2002,64.199997,64.879997,61.330002,62.02,12368800,47.632943
25/09/2002,61.200001,63.77,60.990002,63.009998,13119200,48.393287
24/09/2002,61.080002,63.299999,59.549999,59.75,16710100,45.889525
23/09/2002,63.75,63.75,62.369999,63.369999,8377100,48.669776
20/09/2002,65.400002,65.400002,63.900002,63.919998,14195200,49.09219
19/09/2002,64.800003,66.480003,64.650002,64.800003,22034900,49.768056
18/09/2002,70.650002,70.900002,68.860001,69.550003,12712700,53.416177
17/09/2002,73,73.449997,71.349998,71.75,6195100,55.105831
16/09/2002,72,72.720001,71.230003,72.32,4595200,55.543605
13/09/2002,71.5,72.879997,71.309998,72.5,5949600,55.68185
12/09/2002,74.050003,74.050003,71.639999,71.870003,6707400,55.197996
11/09/2002,76.400002,77.5,74.059998,74.199997,5394400,56.987491
10/09/2002,74.599998,75.599998,73.849998,75.599998,5538300,58.062728
09/09/2002,72.449997,74.980003,71.849998,74.5,5785000,57.217901
06/09/2002,73.75,73.989998,73.07,73.199997,4586500,56.219466
05/09/2002,72.739998,72.849998,71.5,72.18,6467700,55.436082
04/09/2002,72.349998,73.989998,71.599998,73.730003,6264600,56.626524
03/09/2002,74.199997,75,72.300003,72.349998,6849400,55.566645
30/08/2002,75.550003,76.349998,75.099998,75.379997,5002500,57.893761
29/08/2002,75.599998,77.349998,75.150002,76.620003,5857400,58.846117
28/08/2002,76,77.010002,75.669998,76.059998,6590300,58.416019
27/08/2002,80.400002,80.440002,77.300003,77.959999,7087800,59.875269
26/08/2002,80.400002,80.889999,77.800003,79.419998,6997800,60.996585
23/08/2002,81.199997,81.480003,79.349998,80.400002,5908900,61.749253
22/08/2002,80.949997,82.449997,80.199997,81.989998,5446600,62.970411
21/08/2002,81.900002,82.330002,79.550003,81,7768600,62.210067
20/08/2002,81.559998,82,80.18,81.269997,7671000,62.417431
19/08/2002,79.349998,82.849998,79.010002,82.489998,10803900,63.354423
16/08/2002,76.5,79.980003,75.980003,79.349998,11645800,60.942824
15/08/2002,75.400002,76.709999,74.599998,76.5,9267300,58.753952
14/08/2002,71.949997,75.019997,71.349998,74.919998,8353000,57.54047
13/08/2002,71.550003,73.800003,71.190002,71.900002,8014700,55.221036
12/08/2002,71.050003,72.639999,70.610001,71.769997,5263300,55.121189
09/08/2002,70.610001,74.300003,70.400002,71.830002,6940900,55.167274
08/08/2002,69.199997,72.050003,68.349998,71.610001,8420500,54.998308
07/08/2002,69,69.900002,66.800003,69.169998,8037300,53.124324
06/08/2002,67,69.419998,66.610001,67.900002,8370800,52.033732
05/08/2002,67.940002,68.349998,65.849998,65.989998,7126900,50.570041
02/08/2002,68.209999,68.230003,67.120003,67.879997,6915000,52.018402
01/08/2002,70.400002,70.699997,67.220001,68.25,8832000,52.301945
31/07/2002,70.75,71.599998,69.110001,70.400002,12718600,53.949554
30/07/2002,70.5,72.699997,70.019997,71.790001,10138600,55.01475
29/07/2002,70.370003,71.400002,68,71.18,11919300,54.547289
26/07/2002,68.75,69.470001,65.760002,66.400002,11576400,50.884238
25/07/2002,68.900002,70,67.300003,69.349998,10989800,53.144906
24/07/2002,66,70,65.699997,69.540001,13804500,53.29051
23/07/2002,68.25,70,66.660004,67.050003,12766700,51.382353
22/07/2002,71.25,72.190002,68.309998,68.5,14866900,52.493528
19/07/2002,70.959999,72.699997,70,72,11612900,55.175679
18/07/2002,70.5,74.199997,70,72.050003,15310800,55.213998
17/07/2002,71,71.599998,69.620003,70.690002,11537300,54.17179
16/07/2002,69.510002,71.389999,68.480003,69.010002,10486800,52.884357
15/07/2002,68.400002,71,66.599998,71,10420900,54.40935
12/07/2002,70,71.739998,68.800003,69.209999,8572200,53.03762
11/07/2002,68,69.75,67.550003,69.410004,11026400,53.19089
10/07/2002,70.599998,71.25,68.529999,68.760002,10073400,52.692775
09/07/2002,71.400002,72.25,69.449997,69.669998,11165600,53.390131
08/07/2002,73,73.480003,71.029999,71.300003,9488100,54.639251
05/07/2002,72.449997,73.900002,72,73.5,5243000,56.325172
03/07/2002,67.949997,70.709999,67.870003,70.510002,8469900,54.03385
02/07/2002,67.849998,69.400002,67.699997,68.580002,12012900,52.554835
01/07/2002,72.010002,72.410004,67.160004,67.599998,12055900,51.803831
28/06/2002,71.349998,73.620003,71.25,72,10945600,55.175679
27/06/2002,71.199997,72.150002,69.099998,71.900002,10610100,55.099047
26/06/2002,66.099998,70.589996,66.099998,70.050003,11544000,53.68134
25/06/2002,70.300003,71.449997,68.410004,68.599998,8554800,52.570159
24/06/2002,67.25,71.489998,67.25,69.699997,14687700,53.41312
21/06/2002,70,70.989998,68.190002,68.75,15542600,52.68511
20/06/2002,74,74.089996,71.43,71.580002,11116900,54.853822
19/06/2002,74.199997,75.199997,73.25,73.349998,9455400,56.210222
18/06/2002,75.599998,76.900002,75.470001,75.940002,7242000,58.195016
17/06/2002,76.18,77.75,75.160004,77.139999,7775800,59.114609
14/06/2002,74.199997,76.769997,73.25,76.169998,8592000,58.371269
13/06/2002,75.449997,77.400002,75.300003,75.599998,8909600,57.934461
12/06/2002,75.400002,75.949997,73.25,74.650002,13296100,57.206451
11/06/2002,77.849998,78.25,75.199997,75.489998,7953400,57.850165
10/06/2002,77.75,78.800003,76.599998,76.800003,7075800,58.85406
07/06/2002,78.480003,78.849998,77,78.300003,9309400,60.003553
06/06/2002,80.550003,80.949997,78.889999,79.660004,5540600,61.045761
05/06/2002,79.650002,80.709999,79.110001,80.550003,7172100,61.727793
04/06/2002,78.110001,79.650002,77.599998,79.309998,7273200,60.777541
03/06/2002,80.75,80.910004,78,78.110001,8383600,59.857949
31/05/2002,82.050003,82.050003,80.400002,80.449997,5126200,61.651155
30/05/2002,80.599998,82.25,80.220001,82.25,7374100,63.03055
29/05/2002,81.5,82,81,81.599998,4519500,62.532435
28/05/2002,82.800003,83.110001,81.690002,82.080002,4552100,62.900275
24/05/2002,83.650002,83.75,82.620003,83.099998,4122000,63.681928
23/05/2002,84.25,85.050003,82.519997,84.349998,6865600,64.639839
22/05/2002,83.760002,84.389999,82.739998,84,5040700,64.371625
21/05/2002,84.410004,85,83.300003,83.449997,4454000,63.950142
20/05/2002,85.449997,85.459999,83.93,84.449997,4530300,64.716471
17/05/2002,86.25,86.400002,85,85.690002,5874800,65.666723
16/05/2002,84.199997,86,83.400002,85.449997,6768300,65.4828
15/05/2002,84.599998,86.489998,84.050003,84.5,8552300,64.75479
14/05/2002,84.5,85.480003,82.190002,85.480003,9624700,65.505794
13/05/2002,80.25,82.290001,79.5,82.190002,6527600,62.984572
10/05/2002,79.949997,80.5,79.25,79.68,7386300,61.061085
09/05/2002,81.900002,83,79,79.93,10130100,61.252667
08/05/2002,78.199997,82.800003,78.199997,82.449997,12779700,63.183813
07/05/2002,76.889999,77.5,75.919998,76.5,17418700,58.509207
06/05/2002,81.699997,81.870003,76,76,13648400,58.126794
03/05/2002,83.099998,83.5,81.110001,81.779999,8656300,62.547489
02/05/2002,83.75,84.800003,83.129997,83.860001,6582900,64.138329
01/05/2002,83.849998,84.650002,81.669998,84.300003,12203800,64.474854
30/04/2002,83.910004,85.230003,83.529999,83.760002,8883900,64.061847
29/04/2002,84.709999,85.099998,83.550003,83.889999,6535600,64.161273
26/04/2002,86.699997,86.959999,84.699997,84.709999,6684200,64.78843
25/04/2002,86.050003,86.919998,85.769997,86.709999,6870000,66.318082
24/04/2002,88.199997,88.25,86.269997,86.5,6520500,66.15747
23/04/2002,88.349998,89.080002,87.239998,87.330002,5144100,66.792277
22/04/2002,88.949997,88.949997,87.360001,87.93,6757700,67.251171
19/04/2002,89.900002,90.029999,87.599998,89,9273200,68.069535
18/04/2002,86.970001,89.099998,86.900002,88.949997,14763500,68.031292
17/04/2002,87.050003,87.199997,84,84.809998,11019500,64.864911
16/04/2002,86.349998,86.849998,85.580002,86.199997,7933100,65.928019
15/04/2002,86.5,86.599998,84.699997,85.349998,8871600,65.277918
12/04/2002,87.559998,87.959999,84.400002,85.599998,15819300,65.469125
11/04/2002,88.050003,88.510002,83.339996,84.190002,23343700,64.390723
10/04/2002,88.449997,89.949997,88.199997,89.010002,13143900,68.077185
09/04/2002,88.5,88.519997,87.099998,87.739998,17383600,67.105853
08/04/2002,87.5,88.589996,85.349998,87.410004,41207300,66.853464
05/04/2002,100.839996,101.25,97.25,97.25,9801800,74.379352
04/04/2002,99.959999,101.139999,99.5,100.839996,5928500,77.125075
03/04/2002,101.400002,101.5,98.900002,99.959999,7649100,76.45203
02/04/2002,102,102.010002,100.510002,100.949997,7382200,77.209206
01/04/2002,104,104,102.400002,102.860001,5587000,78.670027
28/03/2002,103.550003,105.139999,103.389999,104,5347500,79.541929
27/03/2002,103.75,103.790001,102.5,103.389999,5602400,79.075384
26/03/2002,103.57,105.699997,102.300003,102.900002,8144000,78.700621
25/03/2002,105.800003,106.660004,103.5,103.559998,6277900,79.205403
22/03/2002,106.5,106.699997,105.07,105.599998,5507900,80.76565
21/03/2002,105.699997,106.779999,104.699997,106.779999,5113100,81.668145
20/03/2002,106.900002,106.900002,105.489998,105.5,4844100,80.689168
19/03/2002,106.849998,108.050003,106.489998,107.489998,4614800,82.211171
18/03/2002,107.099998,108.639999,106.230003,106.349998,5301200,81.339269
15/03/2002,106.550003,107.449997,105.589996,106.790001,10864100,81.675795
14/03/2002,107.019997,107.949997,106.589996,106.599998,5335500,81.530476
13/03/2002,108.300003,108.650002,106.699997,107.18,6409200,81.974076
12/03/2002,105.519997,108.849998,105.510002,108.5,11059300,82.983647
11/03/2002,104.349998,105.970001,103.599998,105.239998,8639100,80.490312
08/03/2002,104.82,107.339996,104.82,105.089996,10726400,80.375587
07/03/2002,107.300003,107.5,103.239998,103.709999,10971900,79.320128
06/03/2002,105.150002,107.089996,104.75,106.300003,7687400,81.301031
05/03/2002,104.25,106.5,104.160004,105.669998,7562100,80.819187
04/03/2002,103.349998,106.529999,103.129997,105.900002,10767700,80.9951
01/03/2002,98.599998,103.099998,98.5,103.019997,10492900,78.792396
28/02/2002,98.489998,99.599998,97.82,98.120003,7939000,75.044753
27/02/2002,98.099998,100.309998,96.699997,97.830002,11978700,74.822952
26/02/2002,99,99.190002,95.989998,97.150002,11634500,74.30287
25/02/2002,98.449997,99.25,97.120003,98.300003,9902800,75.182422
22/02/2002,96.379997,99.199997,95.760002,98.449997,10471600,75.297141
21/02/2002,98.75,99.699997,96.010002,96.379997,10131700,73.713951
20/02/2002,99.540001,100,97,99.309998,14525200,75.954892
19/02/2002,101.5,101.800003,98.860001,101.300003,13395900,77.4769
15/02/2002,104.800003,104.800003,101.699997,102.889999,18204600,78.692971
14/02/2002,109,109.150002,107.199997,107.889999,5816300,82.517102
13/02/2002,106.699997,108.480003,106.120003,108.07,5086900,82.654771
12/02/2002,106.75,107.889999,106.059998,106.57,4559800,81.507532
11/02/2002,105,107.690002,104.510002,107.379997,6271900,82.127039
08/02/2002,103,105.720001,102.610001,104.989998,8339400,80.299105
07/02/2002,106.639999,107,103.860001,103.910004,7253800,79.473097
06/02/2002,106.699997,107.82,105.330002,106.629997,6669800,81.55342
05/02/2002,106.25,108.5,106,106.300003,6737700,81.19396
04/02/2002,108,108,105.989998,106.800003,6601900,81.575869
01/02/2002,107.639999,109.300003,106.639999,108,6799500,82.49245
31/01/2002,106.400002,107.980003,104.459999,107.889999,9877000,82.408429
30/01/2002,104.25,105.75,101,105.550003,17713300,80.621096
29/01/2002,108.150002,108.559998,102.410004,103,14509400,78.673355
28/01/2002,109.5,110.209999,107.059998,108.150002,7092900,82.607024
25/01/2002,108.5,110.690002,108.099998,109.279999,6761800,83.470137
24/01/2002,108.800003,109.730003,107.07,108.720001,8581500,83.0424
23/01/2002,110.800003,111.25,107,107.900002,12556700,82.416069
22/01/2002,114.25,114.260002,110.330002,110.5,10130400,84.401997
18/01/2002,114.25,114.900002,112.809998,114.25,18440200,87.266318
17/01/2002,119.849998,120.550003,117.260002,119.900002,11153700,91.581897
16/01/2002,118,118.75,117.25,117.400002,5366300,89.672349
15/01/2002,118.050003,119.699997,117.720001,118.849998,5647900,90.779885
14/01/2002,120,120.089996,117.099998,118.050003,10026700,90.168833
11/01/2002,121.5,122.18,120.279999,120.309998,4797800,91.89506
10/01/2002,123.75,124,121.419998,122.139999,8926300,93.29285
09/01/2002,124.699997,126.389999,124.150002,124.489998,6839900,95.087823
08/01/2002,124.25,125.199997,123.730003,124.699997,5311800,95.248224
07/01/2002,125,126.190002,123.699997,124.050003,5939600,94.751747
04/01/2002,124.050003,125.599998,123.980003,125.599998,8405200,95.935663
03/01/2002,121.5,124.220001,120.25,123.660004,8621700,94.453858
02/01/2002,120.599998,121.5,119.800003,121.5,6862800,92.804006
31/12/2001,122.75,123.239998,120.949997,120.959999,3512700,92.391543
28/12/2001,123.5,123.879997,122.349998,122.900002,4213900,93.873354
27/12/2001,122.75,123.93,122.639999,123.5,3826200,94.331644
26/12/2001,122,123.699997,121.809998,122.400002,3755700,93.491444
24/12/2001,122.050003,122.480003,121.099998,121.449997,1654400,92.765813
21/12/2001,122.699997,123.5,121.709999,122,8659100,93.185915
20/12/2001,123.889999,124,122.150002,122.699997,6344800,93.720586
19/12/2001,121.900002,124.699997,121.010002,123.889999,8053900,94.629533
18/12/2001,121.510002,122.970001,121.349998,122.199997,5596200,93.338677
17/12/2001,120.150002,122.139999,120.150002,121.339996,6205100,92.681792
14/12/2001,120.800003,121.480003,119.410004,121.099998,7036000,92.498477
13/12/2001,121.550003,122.300003,120.120003,120.25,8061000,91.849232
12/12/2001,121.120003,123.209999,120.059998,123.199997,7977900,94.102496
11/12/2001,120.400002,122.739998,119.800003,121.5,7793200,92.804006
10/12/2001,120,121,119.410004,119.660004,5570900,91.398582
07/12/2001,119.5,121,118.75,120.400002,6889200,91.963806
06/12/2001,120.5,121.699997,119.800003,120.139999,11225700,91.765212
05/12/2001,116.849998,121.980003,116.650002,121.400002,14646200,92.727625
04/12/2001,114.300003,116.720001,113.379997,116.639999,6585900,89.091845
03/12/2001,114.800003,114.849998,113.209999,114.129997,5785800,87.174658
30/11/2001,114.43,115.940002,113.800003,115.589996,5597800,88.289833
29/11/2001,112.900002,114.550003,111.809998,114.43,6128700,87.403806
28/11/2001,114.099998,114.379997,112.099998,112.150002,6161200,85.6623
27/11/2001,116.25,116.300003,114.07,114.199997,6894100,87.228125
26/11/2001,115.900002,116.400002,115.199997,116.330002,4854300,88.855063
23/11/2001,114.290001,115.370003,113.720001,115.349998,1714000,88.106518
21/11/2001,114.949997,115.25,113.050003,114.339996,4184700,87.335059
20/11/2001,114.349998,116.800003,114.25,115.440002,6452200,88.175265
19/11/2001,114.699997,115.800003,113.769997,115,4931300,87.839183
16/11/2001,115,115,112.550003,114.5,6661500,87.457273
15/11/2001,114.099998,116.330002,113.839996,114.75,7013800,87.648228
14/11/2001,116.699997,116.849998,113.330002,114.349998,8091700,87.342699
13/11/2001,115.699997,117,115.699997,116.699997,9216700,89.137673
12/11/2001,113,114.900002,112.050003,114.860001,5608400,87.732248
09/11/2001,113.099998,114.900002,113.099998,114.080002,5045900,87.136471
08/11/2001,113.959999,115.559998,113.610001,113.809998,7991200,86.930236
07/11/2001,113.050003,115.199997,113.029999,113.849998,10129700,86.96079
06/11/2001,109.599998,114.800003,109,113.610001,8509700,86.670536
05/11/2001,109.949997,110.589996,109.080002,109.970001,5708500,83.893662
02/11/2001,109.150002,110.300003,108.769997,109.5,6216900,83.535108
01/11/2001,107.25,110.169998,106.900002,109.889999,8024000,83.83263
31/10/2001,109.599998,111.120003,108.07,108.07,7177700,82.444193
30/10/2001,107.800003,109.75,107.760002,108.650002,8625100,82.886664
29/10/2001,110.5,110.699997,108.620003,108.620003,7072800,82.863778
26/10/2001,110,112.099998,109.620003,111.160004,10142500,84.801488
25/10/2001,108.050003,110.849998,106.75,110.660004,9683400,84.420049
24/10/2001,106.5,108.75,106.089996,108.57,8293200,82.825632
23/10/2001,105.75,106.690002,104.550003,105.809998,7429300,80.720088
22/10/2001,102.650002,105.779999,101.900002,105.25,7623900,80.292878
19/10/2001,101.650002,102.739998,100.07,102.650002,11771900,78.309397
18/10/2001,103.050003,103.75,100.779999,101.260002,10694900,77.248998
17/10/2001,106.300003,106.699997,102.900002,102.900002,18920500,78.500117
16/10/2001,101.870003,103,99.660004,101.849998,11946000,77.699093
15/10/2001,99.849998,102.760002,99.849998,102,10204200,77.813526
12/10/2001,98.699997,101,98,100.839996,11501200,76.928585
11/10/2001,97.699997,99.400002,96.5,99.400002,11501600,75.830045
10/10/2001,95,97.300003,94.900002,97.25,10636900,74.189857
09/10/2001,98.5,98.5,96.760002,97.139999,7525300,74.10594
08/10/2001,98.029999,99,96.75,98.5,7093400,75.143454
05/10/2001,96.650002,98.449997,95.370003,98.019997,9708200,74.77727
04/10/2001,97.150002,98.879997,96.800003,97.309998,9785100,74.235627
03/10/2001,92.900002,97.620003,92.400002,96.949997,11117000,73.960991
02/10/2001,92.300003,93.900002,92.099998,93.769997,7221200,71.53504
01/10/2001,91.720001,93.480003,91.339996,92.709999,8676200,70.726391
28/09/2001,90.199997,92.709999,89.900002,91.720001,11077200,69.971144
27/09/2001,91.300003,91.5,87.489998,90,13172300,68.658993
26/09/2001,94.449997,94.449997,90.300003,91.300003,13783100,69.650737
25/09/2001,94.099998,96,93.410004,94.449997,12575100,72.053797
24/09/2001,91.800003,95.540001,91.800003,94.800003,11201800,72.320809
21/09/2001,90.599998,93.5,89.5,90.5,18364700,69.040432
20/09/2001,94.099998,95.75,92.849998,93.400002,15182900,71.252779
19/09/2001,96.400002,96.849998,92.449997,96,14883500,73.236259
18/09/2001,94,96.75,93.68,96.400002,12305000,73.541412
17/09/2001,93.900002,95.860001,92.550003,93.339996,15132800,71.207002
10/09/2001,96,97.400002,95.589996,96.470001,10311500,73.594813
07/09/2001,97.900002,98.150002,96,96.589996,10507000,73.686355
06/09/2001,100.68,100.68,97.650002,98,9043100,74.762015
05/09/2001,101.5,102.830002,99.610001,100.349998,11880700,76.554776
04/09/2001,100.150002,103.129997,99.290001,101.489998,9891800,77.424456
31/08/2001,101,101.360001,99.239998,99.949997,8126600,76.249624
30/08/2001,102.75,103.400002,98.860001,100.360001,15015500,76.562407
29/08/2001,105.75,105.900002,103.82,104.129997,4840300,79.438453
28/08/2001,106.900002,107.169998,104.870003,104.949997,5808100,80.064013
27/08/2001,106.989998,108.199997,106.639999,106.860001,4540900,81.521112
24/08/2001,103.949997,107.800003,103.410004,106.989998,7711900,81.620284
23/08/2001,104,104.699997,103,103,5474300,78.576403
22/08/2001,102.5,104.040001,101.760002,103.959999,8029000,79.308765
21/08/2001,103.849998,104.970001,101.400002,101.889999,6515900,77.729609
20/08/2001,104.68,105,102.800003,104.099998,5612700,79.415568
17/08/2001,105.489998,105.489998,103.900002,104.589996,7006200,79.789376
16/08/2001,104.199997,106.019997,103.660004,105.75,6215200,80.674317
15/08/2001,106.349998,106.589996,105.010002,105.010002,4712900,80.109789
14/08/2001,106.5,106.849998,105.400002,106.199997,5730200,81.01761
13/08/2001,105,106.639999,104.650002,105.860001,6024400,80.758234
10/08/2001,103.849998,104.949997,102.809998,104.949997,5254800,80.064013
09/08/2001,103.699997,104.540001,102.699997,104.080002,6763200,79.400313
08/08/2001,105,106.099998,104.099998,104.190002,6398000,79.48423
07/08/2001,105.800003,107.370003,105.260002,106.25,4029300,80.948956
06/08/2001,107.25,107.370003,105.790001,106.510002,4176800,81.147045
03/08/2001,107.800003,110.089996,107.099998,108.18,3704100,82.419371
02/08/2001,108.5,109.470001,107.209999,108.800003,5675100,82.891734
01/08/2001,105.349998,108.5,105.309998,107.059998,6036100,81.566071
31/07/2001,105.900002,107,105.150002,105.209999,5603000,80.156608
30/07/2001,104.900002,106.25,104.760002,105.849998,4030800,80.644206
27/07/2001,104.75,105.949997,104.110001,104.699997,4346500,79.768052
26/07/2001,104.75,106,102.93,106,8428700,80.758488
25/07/2001,104.5,105.699997,102.730003,104.889999,6247600,79.912809
24/07/2001,104.849998,106.150002,103.790001,104.510002,7299800,79.6233
23/07/2001,105.699997,106.949997,105.300003,105.849998,6315700,80.644206
20/07/2001,103.400002,105.699997,103.029999,105.699997,8991700,80.529924
19/07/2001,105.599998,106,103.099998,104,13644500,79.234743
18/07/2001,106.099998,107.599998,103.199997,104.279999,11670300,79.448066
17/07/2001,106.099998,108.580002,104.75,108.529999,8662400,82.686025
16/07/2001,108.529999,109.379997,107.279999,107.82,5330100,82.145096
13/07/2001,106.150002,109.300003,106.110001,108.529999,7841800,82.686025
12/07/2001,105.900002,107.800003,105.620003,107.25,8766400,81.710829
11/07/2001,101.599998,104.129997,101.559998,103.849998,8895400,79.120461
10/07/2001,104.730003,105.400002,101.599998,101.959999,10266600,77.680522
09/07/2001,106.5,106.949997,103.650002,104.720001,9312600,79.783292
06/07/2001,110.900002,110.900002,105.809998,106.5,11704600,81.139424
05/07/2001,112.599998,113.260002,111.790001,112.099998,4419000,85.405909
03/07/2001,114.099998,114.190002,112.760002,112.980003,3325800,86.076361
02/07/2001,113.5,115.400002,112.959999,114.349998,5913100,87.120123
29/06/2001,115.599998,116.650002,113,113.5,9477400,86.472532
28/06/2001,113.800003,116.949997,113.75,115.099998,8181000,87.691527
27/06/2001,113.099998,114.18,112.449997,113.519997,4814100,86.487767
26/06/2001,111.25,114.050003,111.099998,113.040001,7081900,86.122071
25/06/2001,113.75,114.900002,111.779999,112.650002,5675900,85.824942
22/06/2001,112.599998,114.43,112.5,112.870003,5607200,85.992555
21/06/2001,112.150002,114.699997,111.360001,112.599998,8155800,85.786846
20/06/2001,113.5,114.989998,111.760002,113.089996,8828300,86.160162
19/06/2001,116.260002,117.25,114.559998,114.839996,6152800,87.493439
18/06/2001,113.980003,115.440002,113.309998,114.269997,5182800,87.059171
15/06/2001,115.099998,115.449997,113.379997,113.599998,12470100,86.548718
14/06/2001,115.599998,116.080002,113.989998,115.75,7502500,88.186745
13/06/2001,117.25,118.470001,116.529999,116.540001,5703200,88.788625
12/06/2001,116.75,117.800003,115.550003,117.25,7301500,89.329554
11/06/2001,116.300003,118.139999,116.099998,117.360001,6542700,89.413361
08/06/2001,117.5,117.5,115.599998,116.099998,3099100,88.4534
07/06/2001,117,118.25,117,117.25,6423700,89.329554
06/06/2001,117.599998,119,116.5,117.5,9624200,89.520022
05/06/2001,113.639999,117.599998,113.559998,116.970001,6154400,89.116231
04/06/2001,113.25,114.75,112.849998,113.639999,3812200,86.579194
01/06/2001,112.5,113.599998,111.900002,112.889999,5138900,86.007789
31/05/2001,112.650002,113.860001,111.639999,111.800003,6724100,85.177351
30/05/2001,114,114.099998,112,112.650002,9598700,85.824942
29/05/2001,117.349998,117.589996,115.080002,115.269997,5818000,87.821044
25/05/2001,119.519997,119.900002,117.760002,117.800003,5629100,89.748586
24/05/2001,117.5,119.599998,117.5,119.599998,7726400,91.119953
23/05/2001,117.800003,118.949997,117.099998,117.400002,6402600,89.443836
22/05/2001,119.699997,119.699997,117.25,118.010002,6005300,89.908579
21/05/2001,117.949997,119.900002,117.550003,119.040001,8409400,90.693307
18/05/2001,115.07,117.68,114.900002,117.440002,6714900,89.474312
17/05/2001,115.800003,117.089996,115.050003,115.07,6887700,87.668672
16/05/2001,112.5,115.800003,112.199997,115.800003,7796700,88.224841
15/05/2001,113.5,114.150002,112.5,113.580002,5873400,86.533483
14/05/2001,111.199997,113.18,111,112.559998,5254800,85.75637
11/05/2001,113.75,114.150002,110.959999,111.809998,8390200,85.184966
10/05/2001,118.5,118.900002,115.199997,115.199997,7993900,87.767713
09/05/2001,116.199997,118.18,115.300003,116.980003,7680200,89.123851
08/05/2001,117.25,117.75,115.5,117.699997,7605800,89.672394
07/05/2001,116.199997,117.25,115,115.900002,6088600,88.194365
04/05/2001,112,115.860001,111.199997,115.860001,8681400,88.163926
03/05/2001,114.599998,115.099998,112.349998,113.699997,6578000,86.520267
02/05/2001,118.300003,118.949997,113.739998,115.400002,9706200,87.813889
01/05/2001,115.849998,118.650002,114.900002,118.510002,7790800,90.180451
30/04/2001,116.400002,118.050003,114.720001,115.139999,7357200,87.61604
27/04/2001,116.800003,116.900002,114.550003,116.199997,7390600,88.422647
26/04/2001,114.949997,116.699997,113.68,113.739998,7346100,86.550706
25/04/2001,112,114.849998,111.989998,114.849998,6858500,87.395363
24/04/2001,113.400002,114.75,112.300003,112.669998,8742000,85.736487
23/04/2001,114.010002,114.050003,111.68,112,8537500,85.22665
20/04/2001,114.349998,116.400002,113.75,114.830002,12759100,87.380146
19/04/2001,112,115.900002,110.449997,114.470001,25822400,87.106203
18/04/2001,103,110,102.300003,106.5,19814300,81.041413
17/04/2001,97,99.879997,97,99.699997,9957300,75.866935
16/04/2001,96.199997,99.889999,95.199997,96.75,9188500,73.622129
12/04/2001,96.400002,97.5,95.150002,96.199997,9390100,73.203603
11/04/2001,101.5,101.940002,95.800003,97.43,11498400,74.139576
10/04/2001,97,99.900002,96.559998,99.050003,10499400,75.372321
09/04/2001,98.5,98.739998,93.800003,96,9486600,73.051414
06/04/2001,98,100,96.400002,97.949997,13424200,74.535269
05/04/2001,95.800003,100,95.529999,98.209999,12506100,74.733118
04/04/2001,90.449997,94.050003,90.050003,92,13515600,70.007606
03/04/2001,94.599998,94.650002,90.099998,90.389999,13330000,68.782472
02/04/2001,97.449997,98.099998,93.580002,94.660004,8787000,72.031741
30/03/2001,96.5,97.559998,95.139999,96.18,9461300,73.188386
29/03/2001,94.459999,97.07,94.260002,95.040001,10553700,72.320901
28/03/2001,97.900002,98.449997,94.25,94.410004,11890500,71.841503
27/03/2001,94,100,93.970001,99.5,11851200,75.714747
26/03/2001,95.25,95.660004,93.75,95.400002,8581200,72.594844
23/03/2001,93.5,94.989998,90.290001,93.510002,12233600,71.156645
22/03/2001,89.120003,91,87.650002,89.099998,13328200,67.800843
21/03/2001,88.449997,91.599998,87.75,89.080002,11013000,67.785626
20/03/2001,91.599998,92.029999,88.099998,88.300003,10101100,67.192085
19/03/2001,91,92.800003,89.199997,92.599998,10235500,70.464176
16/03/2001,93.900002,93.900002,88.199997,90.099998,20029400,68.561795
